,Text,Sentiment,Date,Favorites,Retweets,Mentions,HashTags
449,"The #FED overreaction during #COVID crisis is the best argument for market purists. I fear we are only delaying the pain of reconciliation until the ""new"" debt bubbles pops. #PassTheBuck $SPY $DJI #trading #stocks #StockMarket #SwingTrading #DayTrading",negative,2020-04-09 20:22:44+00:00,0,1,,#FED #COVID #PassTheBuck #trading #stocks #StockMarket #SwingTrading #DayTrading
450,Each and every fall in stocks and euro is a buy chance!! Fed pumps dollars into the system!! #fed #ecb #DJI #NASDAQ #snp #DAX #eurusd #forex #StockMarketCrash2020 #StockMarket ,negative,2020-04-09 19:45:40+00:00,0,0,,#fed #ecb #DJI #NASDAQ #snp #DAX #eurusd #forex #StockMarketCrash2020 #StockMarket
451,"$DJI - REKT at 24k! Now retrace 23,370 then 24,200-24,400 and it's done we're ready for the whole economy to collapse for real! If you don't know what does mean bad, you're gonna learn the hard way! #StockMarket #DowJones #StocksToTrade #DowJonesFutures",negative,2020-04-09 18:57:36+00:00,6,20,,#StockMarket #DowJones #StocksToTrade #DowJonesFutures
452,"OUR FREE MARKET TODAY Two traders walk into a bar... Buyer: You got the stuff? Seller: Yes, you got the money? Buyer: Yes #FED butts in: Seller, I will pay you for 2 months if you donâ€™t sell to this guy. What do you say? $DJI $SPY #trading #investing #stocks #StockMarket",neutral,2020-04-09 18:48:57+00:00,0,1,,#FED #trading #investing #stocks #StockMarket
453,"How long liquidity, stimulus from Govt & Federal reserve will pull the stock market in USA. NY reports highest death noâ€™s till date. Total deaths in USA is over 15k. #DJI #USA #Covid19",negative,2020-04-09 17:07:58+00:00,0,0,,#DJI #USA #Covid19
456,President of the US stock market. Only care about DJI index but don't care no. of the death toll.,neutral,2020-04-09 13:18:30+00:00,0,0,,
457,"Trying to distract from the jobless figures and manipulate the stock market! After firing the IG, who knows what theyâ€™re really doing! Watch Wall Street; if the DJI goes up, the $â€™s are going to corporations! What a bunch of crap. #MorningJoe @SRuhle @JoeNBC @NicolleDWallace",negative,2020-04-09 12:59:50+00:00,1,6,@SRuhle @JoeNBC @NicolleDWallace,#MorningJoe
459,"The K-line of U.S. total deaths seems very like U.S. stock market, like DJI.",negative,2020-04-09 03:17:15+00:00,0,0,,
460,#StockMarket #DJI ,neutral,2020-04-09 02:30:46+00:00,0,0,,#StockMarket #DJI
461,Fed can pump billions of money into the stock market but people donâ€™t even have their stimulus check yet? How does that make any sense? $dji #stick #Stimuluscheck,negative,2020-04-09 01:34:34+00:00,0,0,,#stick #Stimuluscheck
467,Stock Market Wrap-Up: Carnival Keeps Climbing; Dollar General Touches New High @themotleyfool #stocks $DG $CCL $^DJI $^GSPC $^IXIC ,neutral,2020-04-08 19:18:47+00:00,0,0,@themotleyfool,#stocks
468,"You misspelled GNP. The cost has nothing to do with the stock market, but with the massive slam our economy is taking. It affects essentially 100% of our residents, unlike the DJI.",neutral,2020-04-08 19:17:08+00:00,0,0,,
469,History of Stock Market Crash Fearful? Or Greedy? . . . . . . . . . . #bullmarket #bearmarket #indianinvestor #stockmarketcrash #dji #sp500 #dstreet #dalalstreet #2020 #investor #history #economictimes #etnow #newsâ€¦ https://www.instagram.com/p/B-uym1qF7Gt/?igshid=1s252tgpkfc00,negative,2020-04-08 19:10:01+00:00,0,0,,#bullmarket #bearmarket #indianinvestor #stockmarketcrash #dji #sp500 #dstreet #dalalstreet #investor #history #economictimes #etnow #news
470,The Dow Jones and S&P are close to the 200 MA on the weekly. We should see it get rejected there. The proper bear market can commence soon after. #stocks #stockmarketcrash #stockmarket #dji #nasdaq #recession,negative,2020-04-08 19:08:54+00:00,0,2,,#stocks #stockmarketcrash #stockmarket #dji #nasdaq #recession
472,Reloading $SPY Puts sold at close yesterday. Scaling in with possibility we could see $279 before pullback. $DJI #trading #stocks #StockMarket #SwingTrading #DayTrading,neutral,2020-04-08 17:16:40+00:00,0,1,,#trading #stocks #StockMarket #SwingTrading #DayTrading
473,"The narrative is writing itself. Trump wants to save his stock market (not the economy) by forcing people to go back to work before the #COVID19 dust settles, leading to a second deadlier wave, which causes the stock market to crash even further. #DeadCatBounce #DJI #SPX #Study",negative,2020-04-08 17:01:49+00:00,0,3,,#COVID19 #DeadCatBounce #DJI #SPX #Study
474,"DJI now at 23,197. Those of you in the old school who believe this is a bubble simply have not understood the new mathematics of the stock market, or you did not cared enough to try. Bubbles are mathematically impossible in this new paradigm. So are corrections and all else",negative,2020-04-08 15:56:14+00:00,0,0,,
476,"#COVID19 strikes at the heart of the US economic engine--the consumer. While the stock market has been buoyed by excess liquidity, the fundamentals of the economy are getting worse every day. $SPX $DJI Thread ",negative,2020-04-08 13:33:03+00:00,2,2,,#COVID19
478,"More stockmarket volatility, less buying the dip, and slower earnings per share growth ahead, Goldman Sachs says. $SPY $ES $DJI $VIX",negative,2020-04-08 11:16:45+00:00,0,0,,
479,"#DJI #DowJones #StockMarket Bounced 50% and retested the trendline, happy time was over ",negative,2020-04-08 08:01:36+00:00,0,0,,#DJI #DowJones #StockMarket
481,$DJI #DOWJONES Touched monthly support flipped into resistance. I am thinking we head down to the high 17ks before moving to the upside. This correction was on steroids so i believe the bear market will be short lived on #Stocks or it will be a very grim bear market. #Stockmarket ,negative,2020-04-08 04:49:55+00:00,0,1,,#DOWJONES #Stocks #Stockmarket
482,"The stock market is going to continue attempting to price in the turnaround ahead of the data; historically, itâ€™ll jump the gun ~three times before the true bottom. $SPX $DJI $QQQ",negative,2020-04-08 03:24:58+00:00,0,2,,
484,Heres a look at the Dow Jone $DJI 5-minute chart from today...quite the wild ride! Key is that we broke all the way down to support at yesterday's close. An open below that tomorrow means trouble #coronoavirus #stockmarket ,negative,2020-04-07 22:19:24+00:00,0,0,,#coronoavirus #stockmarket
485,Is the #Stockmarket stabilizing enough to start #SwingTrading some #stocks Any companies or industries that are good for ST during this time? Well established stocks guaranteed not to dump to zero not matter what? Thoughts? #NYSE #SP500 #DJI #Dow #Stockstowatch #StocksToTrade,negative,2020-04-07 20:45:22+00:00,0,1,,#Stockmarket #SwingTrading #stocks #NYSE #SP500 #DJI #Dow #Stockstowatch #StocksToTrade
486,Notice how Bitcoin is down 2% right after the stock market gave up all gains. These two could not be more correlated. #BTC $DJI $SPX,negative,2020-04-07 20:09:13+00:00,0,5,,#BTC #BTC
487,#BTC is still roughly correlated to $DJI (has been pumping with stock market last 4-5 days) and we all know where the market is heading during a depression that will last for many months. just a matter of when. patience is the key for those looking for lower entries.,negative,2020-04-07 19:58:11+00:00,0,3,,#BTC #BTC
490,You really want to be in the stock market when the US reaches #1 in worldwide deaths? You know the media is going to BLOW THIS SHIT UP. #stocks #economy #market $SPY $DJI $IXIC,negative,2020-04-07 16:15:49+00:00,0,0,,#stocks #economy #market
491,"@MSNBC What's bad for American Workers is always good for the stock market. That's real primitive thinking at work. Market will crash only worse now because the market is ignoring reality just like Trump. Below 15,000 DJI only a matter of time.",negative,2020-04-07 13:41:06+00:00,0,0,@MSNBC,
492,"@realDonaldTrump What's bad for American Workers is always good for the stock market. That's real primitive thinking at work. Market will crash only worse now because the market is ignoring reality just like Trump. Below 15,000 DJI only a matter of time.",negative,2020-04-07 13:40:42+00:00,0,0,@realDonaldTrump,
493,"What's bad for American Workers is always good for the stock market. That's real primitive thinking at work. Market will crash only worse now because the market is ignoring reality just like Trump. Below 15,000 DJI only a matter of time.",negative,2020-04-07 13:40:22+00:00,0,0,,
495,Quick opinion on the #StockMarket and its recent price action. $SPY $SPX $DJI $IXIC $RUT $VIX $BA $ZM $MSFT $AAPL $AAL $DIS $BAC,neutral,2020-04-07 13:06:31+00:00,0,0,,#StockMarket
497,Resistance: 8029 Supoort: 7190 Exchange : https://risu.io/Ccz #BTC #Bitcoin #StockMarket #link #Binance #FTX #Trade #Trader #dji #gold #goldprice,neutral,2020-04-07 07:58:40+00:00,0,0,,#BTC #BTC #Bitcoin #Bitcoin #StockMarket #link #Binance #Binance #FTX #Trade #Trader #dji #gold #goldprice
500,Stock market bottom? $QQQ $SPY $DJI,negative,2020-04-07 00:32:52+00:00,0,0,,
502,"SP500 Elliott Wave 7 April 2020 https://youtu.be/iedxzHDDXjQ via @YouTube Emini, (ES), SPY,SPX, day trading,NDX, Nasdaq,DJI,stock market",neutral,2020-04-06 22:06:07+00:00,0,0,@YouTube,
503,"Here are the biggest winners in the stock market for April 6, as major indexes jump at least 7% https://www.marketwatch.com/story/here-are-the-biggest-stock-market-winners-april-6-as-major-indexes-jump-at-least-7-2020-04-06?reflink=mw_share_twitter $SPX $DJI $DJIA $NDX",neutral,2020-04-06 21:19:19+00:00,2,8,,
504,"SP500 Elliott Wave 7 April 2020 https://youtu.be/iedxzHDDXjQ via @YouTube Emini, (ES), SPY,SPX, Futures, Index, US30 CFD Trading,Technical Analysis,Day Trading, strategies, cfd trading, options trading,spread betting, US Stock Market,ETF,VOO,NASDAQ-100,DJI",neutral,2020-04-06 21:12:37+00:00,0,0,@YouTube,
507,"Regarding the markets: the most important question is not if we are in a V-shape recovery in spite of what we print. But rather, what industry will tumble first and set the domino effect!? #SP500 #StockMarket $spx #DJI",negative,2020-04-06 20:17:21+00:00,0,0,,#SP500 #StockMarket #DJI
508,Bro what? Where do you get that info? Stock market was in an unprecedented bull run since 2012-13. with a short dip in 15-16. DJI added almost 20k points in 7 years.,negative,2020-04-06 15:05:48+00:00,0,1,,
510,The Dow Jones could be suspended if the value changes by 5% before the opening. target: 22100 #StockMarket $dji @cryptomocho,negative,2020-04-06 12:26:49+00:00,0,1,@cryptomocho,#StockMarket
512,You won't see videos like this on the stock market. This is the secret to making money. Trust Yourself To Profit In Investing And Trading #DrTranBioSci #IntegratedBioSciInvesting #StocksTowatch #Coronavirus #CoronaBearMarket $AMRN $ITCI $DJI $XBI,neutral,2020-04-05 17:35:55+00:00,0,1,,#DrTranBioSci #IntegratedBioSciInvesting #StocksTowatch #Coronavirus #CoronaBearMarket
514,"Global markets ended in the red for the week with the exception of Toronto Stock Exchange which ended up 2%, this was due to the massive move in #oil. $SPY $DJI $GLD $TBT $TLT http://www.thomaswealth.ca",negative,2020-04-05 14:45:36+00:00,0,2,,#oil
519,Stock Market Today: Why PepsiCo and #Boeing are on the Move @themotleyfool #stocks $BA $PEP $^DJI ,neutral,2020-04-04 18:49:00+00:00,0,0,@themotleyfool,#Boeing #stocks
520,"Chief, He makes an argument about the World â€œMarketsâ€ hence I chose to mention DJI instead of Dollar Index, Thereâ€™s a difference between a Stock Exchange and Currency Exchange, He must explain DJI 40% Jump while JSE saw a Fall on the ALSI",neutral,2020-04-04 17:23:21+00:00,0,0,,
525,"Search Results Finance Results Market Summary &gt; Dow Jones Industrial Average INDEXDJX: .DJI 21,030.18 âˆ’383.26 (1.79%) Apr 3, 3:30 PM EDT Â· Disclaimer 20,995.69 3:30 PM Fuck the stock market",negative,2020-04-03 19:31:23+00:00,0,0,,
526,The #Fed balance sheet has exploded again this week now eclipsing $5.8T adding over half a TRILLION dollars last week. These numbers are staggering. Not to fear monger but this is not sustainable. #economy #stockmarket $SPY $SPX $DJI,negative,2020-04-03 18:05:04+00:00,0,6,,#Fed #economy #stockmarket
528,Holding off on buying stonks until we find a new bottom. #StockMarketCrash2020 #StockMarket $spy $dji $aapl $tsla,negative,2020-04-03 15:44:01+00:00,0,1,,#StockMarketCrash2020 #StockMarket
531,"6 million people lose their jobs in the US and their stock market shoots up. Dow Jones Industrial Average INDEXDJX: .DJI 21,413.44 +469.93 (2.24%) @realDonaldTrump you have got this well wrong",negative,2020-04-03 09:18:48+00:00,0,1,@realDonaldTrump,
532,Is #btc price based on speculation as much as the #stockmarket is? Or are there other factors? #cryptocurrency #bitcoin #crypto #NYSE #NASDAQ #SP500 #dow #dji #trading #stock #stocks #blockchain,neutral,2020-04-03 05:54:28+00:00,0,0,,#btc #btc #stockmarket #cryptocurrency #bitcoin #bitcoin #crypto #NYSE #NASDAQ #SP500 #dow #dji #trading #stock #stocks #blockchain
533,4H é ­è‚©é ‚åœ¨è·Œç ´5843å¾Œæˆç«‹ï¼Œå¯ä»¥çœ‹åˆ°4704 Resistance: 7190 Supoort: 6671 - 6423 Exchange : https://risu.io/Ccz #BTC #Bitcoin #StockMarket #link #Binance #FTX #Trade #Trader #dji #gold #goldprice,neutral,2020-04-03 05:34:26+00:00,0,0,,#BTC #BTC #Bitcoin #Bitcoin #StockMarket #link #Binance #Binance #FTX #Trade #Trader #dji #gold #goldprice
536,"Kingdom calls urgent OPEC meeting with aim of reaching a ""fair"" solution to restore balance to oil market--Saudi Arabia said on Thursday #OOTT $SPY $DJI #trading #investing #stocks #markets #StockMarket #SwingTrading #DayTrading",neutral,2020-04-03 00:22:28+00:00,2,0,,#OOTT #trading #investing #stocks #markets #StockMarket #SwingTrading #DayTrading
539,LOCKDOWN FOREVER AND EVER! YOUR ENTIRE LIFE IS ABOUT TO CHANGE. #StockMarket #Lockdown $spx $spy $ndx $qqq $rty $iwm $dji $dia $vix,neutral,2020-04-02 18:10:27+00:00,0,0,,#StockMarket #Lockdown
540,"stock market loves 10 million unemployed in 2 weeks, the worst since the Great Depression. 96% of workers canâ€™t work. companies going bust. and the $DJI is pumping?",negative,2020-04-02 14:45:01+00:00,0,0,,
541,"Todayâ€™s US data showed 6.6 Millions American filed for unemployment and S&P, DJI, skyrocketing after the release at +2.3% after Just 1h30 of trading... Whats wrong with investors? Letâ€™s see where it goes end of session #stocks #equities #stockmarket",negative,2020-04-02 14:43:27+00:00,0,0,,#stocks #equities #stockmarket
542,#Bitcoin is holding up well relative to the $SPX and $DJI But the stock market not reacting like I thought they would after these unemployment numbers The power of BRRRRR is strong,negative,2020-04-02 13:53:52+00:00,1,28,,#Bitcoin #Bitcoin
543,"Orange: BTC Blue: DJI futures On April 1st, #Bitcoin has finally decoupled from the stock market. ",neutral,2020-04-02 13:44:40+00:00,0,0,,#Bitcoin #Bitcoin
546,#DJI #Economicdata #wallst US March unemployment rate due on Friday. Previous 3.9% - Expected 25% The stockmarket would have already priced that in though,neutral,2020-04-02 07:50:29+00:00,0,0,,#DJI #Economicdata #wallst
548,"COVID-19 Statistics: Confirmed Cases: 933,697 Confirmed Deaths: 49,008 Asymptomatic Cases: 1,781 Symptomatic Cases: 396 Self-Positive: 609 U.S. Stock Market: 7.79% (DJI) #coronavirus #COVID19 #QuarantineLife",neutral,2020-04-01 19:59:38+00:00,0,2,,#coronavirus #COVID19 #QuarantineLife
549,"#dji is free falling, shortest bear market LMAO #StockMarket #btc",negative,2020-04-01 19:45:40+00:00,0,1,,#dji #StockMarket #btc #btc
550,TRILLIONS Lost in Stock Markets #YPUF! $DIA $SPY $QQQ $IYR $FREL $VNQ $XLRE $JETS $UAL $DAL $BA $UTX $RTN $LUV $AAL $XHB $XLF $JPM $WFC $BAC $KBE $DJI $DJX $NDX $SPX,negative,2020-04-01 19:41:56+00:00,0,0,,#YPUF
552,"The stock market ( $DJI - #DOW) could be hovering between $17,200 - $17,800 within the days of April 6th, 2020 to April 13th, 2020. Based on a educated TA chart.",neutral,2020-04-01 18:18:11+00:00,1,17,,#DOW
555,#US stock markets slump today. #DowJones -3.85% #NASDAQ -2.91% S&amp;P 500 index -3.81%. Gold stocks open lower. #stockmarket $DJI #DJIA,negative,2020-04-01 13:32:24+00:00,0,0,,#US #DowJones #NASDAQ #stockmarket #DJIA
558,"The historical average Shiller PE ratio of the S&P 500 is 16.7. TODAY, even after the recent plunge, that ratio sits at 24.4. The ""P"" has been falling, but also look for the ""E"" to get a major haircut in the coming quarters. $DJI $SPY $NASDAQ #stocks #stockmarket",neutral,2020-03-31 23:17:58+00:00,0,0,,#stocks #stockmarket
